,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,54.55%,50%,60%,70%,50%,80%
agree,9.09%,20%,0%,10%,10%,10%
neutral,36.36%,20%,10%,20%,10%,10%
disagree,0%,0%,20%,0%,10%,0%
strongly_disagree,0%,10%,10%,0%,20%,0%
na,0%,0%,0%,0%,0%,0%
responses,11.,10.,10.,10.,10.,10.
