,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,25%,25%,33.33%,33.33%,25%,27.27%
agree,25%,25%,25%,25%,25%,36.36%
neutral,33.33%,25%,16.67%,8.33%,8.33%,27.27%
disagree,0%,25%,25%,25%,25%,0%
strongly_disagree,16.67%,0%,0%,8.33%,16.67%,9.09%
na,0%,0%,0%,0%,0%,0%
responses,12.,12.,12.,12.,12.,11.
