,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,39.04%,36.61%,27.83%,34.35%,39.47%,35.65%
agree,44.74%,45.98%,36.52%,48.7%,44.3%,42.61%
neutral,11.4%,12.05%,23.48%,10.87%,12.72%,15.22%
disagree,2.63%,2.23%,1.74%,3.48%,1.75%,3.91%
strongly_disagree,1.75%,2.68%,1.74%,2.17%,1.32%,2.17%
na,0.44%,0.45%,8.7%,0.43%,0.44%,0.43%
responses,228.,224.,230.,230.,228.,230.
