,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,41.03%,36.84%,50%,30.77%,33.33%,28.21%
agree,41.03%,26.32%,31.58%,48.72%,51.28%,41.03%
neutral,7.69%,23.68%,18.42%,12.82%,2.56%,12.82%
disagree,5.13%,7.89%,0%,2.56%,7.69%,12.82%
strongly_disagree,5.13%,5.26%,0%,5.13%,5.13%,5.13%
na,0%,0%,0%,0%,0%,0%
responses,39.,38.,38.,39.,39.,39.
