,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,50%,44.44%,44.44%,44.44%,50%,50%
agree,27.78%,33.33%,33.33%,22.22%,38.89%,22.22%
neutral,22.22%,22.22%,22.22%,22.22%,11.11%,27.78%
disagree,0%,0%,0%,11.11%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,18.,18.,18.,18.,18.,18.
