,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,55.17%,60.34%,56.9%,55.17%,56.9%,56.9%
agree,32.76%,24.14%,31.03%,32.76%,32.76%,24.14%
neutral,10.34%,8.62%,8.62%,10.34%,8.62%,17.24%
disagree,0%,5.17%,0%,1.72%,1.72%,1.72%
strongly_disagree,0%,1.72%,1.72%,0%,0%,0%
na,1.72%,0%,1.72%,0%,0%,0%
responses,58.,58.,58.,58.,58.,58.
