,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,84.62%,83.33%,91.67%,84.62%,92.31%,92.31%
agree,7.69%,16.67%,8.33%,15.38%,7.69%,7.69%
neutral,0%,0%,0%,0%,0%,0%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,7.69%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,13.,12.,12.,13.,13.,13.
