,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,53.85%,38.46%,38.46%,46.15%,53.85%,38.46%
agree,30.77%,46.15%,38.46%,38.46%,30.77%,46.15%
neutral,0%,7.69%,7.69%,0%,7.69%,0%
disagree,7.69%,0%,7.69%,7.69%,0%,7.69%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,7.69%,7.69%,7.69%,7.69%,7.69%,7.69%
responses,13.,13.,13.,13.,13.,13.
