,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,79.17%,74.74%,73.96%,74.23%,75%,56.7%
agree,17.71%,20%,20.83%,21.65%,19.79%,28.87%
neutral,2.08%,4.21%,3.12%,3.09%,3.12%,10.31%
disagree,0%,0%,0%,0%,1.04%,3.09%
strongly_disagree,1.04%,1.05%,1.04%,1.03%,1.04%,1.03%
na,0%,0%,1.04%,0%,0%,0%
responses,96.,95.,96.,97.,96.,97.
