,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,36.36%,78.57%,36.36%,62.07%,65.52%,68.97%
agree,0%,21.43%,0%,34.48%,31.03%,31.03%
neutral,9.09%,0%,9.09%,0%,3.45%,0%
disagree,0%,0%,0%,3.45%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,54.55%,0%,54.55%,0%,0%,0%
responses,22.,28.,22.,29.,29.,29.
