,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,22.22%,52.94%,25%,27.78%,29.41%,55.56%
agree,16.67%,23.53%,6.25%,44.44%,35.29%,27.78%
neutral,27.78%,17.65%,43.75%,11.11%,23.53%,11.11%
disagree,5.56%,0%,0%,11.11%,0%,0%
strongly_disagree,0%,5.88%,0%,5.56%,11.76%,5.56%
na,27.78%,0%,25%,0%,0%,0%
responses,18.,17.,16.,18.,17.,18.
