,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,55.56%,52.78%,41.67%,50%,58.33%,41.67%
agree,25%,22.22%,30.56%,33.33%,27.78%,27.78%
neutral,16.67%,19.44%,22.22%,11.11%,11.11%,19.44%
disagree,0%,2.78%,0%,2.78%,0%,8.33%
strongly_disagree,0%,0%,2.78%,0%,0%,0%
na,2.78%,2.78%,2.78%,2.78%,2.78%,2.78%
responses,36.,36.,36.,36.,36.,36.
