,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,54.4%,48.19%,48.7%,59.38%,51.3%,43.01%
agree,35.23%,38.34%,31.61%,34.38%,24.87%,38.34%
neutral,8.29%,10.36%,15.54%,5.21%,16.58%,14.51%
disagree,2.07%,2.07%,2.59%,1.04%,4.66%,2.59%
strongly_disagree,0%,1.04%,0%,0%,2.59%,1.55%
na,0%,0%,1.55%,0%,0%,0%
responses,193.,193.,193.,192.,193.,193.
