,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,29.03%,29.03%,35.48%,29.03%,25.81%,35.48%
agree,16.13%,22.58%,35.48%,38.71%,35.48%,22.58%
neutral,32.26%,32.26%,22.58%,25.81%,22.58%,32.26%
disagree,9.68%,12.9%,0%,3.23%,3.23%,9.68%
strongly_disagree,12.9%,3.23%,0%,3.23%,12.9%,0%
na,0%,0%,6.45%,0%,0%,0%
responses,31.,31.,31.,31.,31.,31.
