,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,57.14%,45%,52.38%,52.38%,60%,28.57%
agree,33.33%,40%,33.33%,42.86%,30%,33.33%
neutral,4.76%,5%,4.76%,0%,5%,23.81%
disagree,0%,0%,0%,0%,0%,4.76%
strongly_disagree,0%,5%,0%,0%,0%,4.76%
na,4.76%,5%,9.52%,4.76%,5%,4.76%
responses,21.,20.,21.,21.,20.,21.
