,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,75%,75%,50%,75%,75%,100%
agree,0%,0%,25%,12.5%,12.5%,0%
neutral,25%,12.5%,12.5%,12.5%,12.5%,0%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,12.5%,12.5%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,8.,8.,8.,8.,8.,8.
