,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,73.68%,73.68%,73.68%,68.42%,65.79%,72.97%
agree,18.42%,23.68%,18.42%,23.68%,28.95%,21.62%
neutral,7.89%,2.63%,7.89%,7.89%,5.26%,5.41%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,38.,38.,38.,38.,38.,37.
