,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,100%,100%,83.33%,85.71%,100%,57.14%
agree,0%,0%,16.67%,14.29%,0%,42.86%
neutral,0%,0%,0%,0%,0%,0%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,7.,7.,6.,7.,7.,7.
