,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,61.9%,66.67%,66.67%,61.9%,61.9%,57.14%
agree,28.57%,28.57%,23.81%,28.57%,28.57%,28.57%
neutral,9.52%,4.76%,9.52%,9.52%,9.52%,9.52%
disagree,0%,0%,0%,0%,0%,4.76%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,21.,21.,21.,21.,21.,21.
