,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60%,58%,52%,54%,62%,54%
agree,30%,30%,32%,32%,28%,34%
neutral,4%,4%,8%,10%,4%,12%
disagree,6%,8%,2%,2%,4%,0%
strongly_disagree,0%,0%,0%,2%,2%,0%
na,0%,0%,6%,0%,0%,0%
responses,50.,50.,50.,50.,50.,50.
