,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,55.56%,50%,62.96%,70.37%,70.37%,44.44%
agree,40.74%,30.77%,25.93%,22.22%,22.22%,25.93%
neutral,3.7%,15.38%,11.11%,7.41%,7.41%,18.52%
disagree,0%,0%,0%,0%,0%,11.11%
strongly_disagree,0%,3.85%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,27.,26.,27.,27.,27.,27.
