,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,72.41%,68.97%,65.52%,72.41%,68.97%,55.17%
agree,24.14%,24.14%,27.59%,20.69%,27.59%,37.93%
neutral,0%,3.45%,3.45%,3.45%,0%,3.45%
disagree,3.45%,3.45%,3.45%,3.45%,3.45%,3.45%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,29.,29.,29.,29.,29.,29.
