,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,88%,84%,80%,66.67%,56%,76%
agree,8%,12%,12%,20.83%,32%,20%
neutral,4%,4%,8%,8.33%,12%,4%
disagree,0%,0%,0%,4.17%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,25.,25.,25.,24.,25.,25.
