,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,52.06%,52.06%,32.64%,43.81%,48.7%,52.33%
agree,28.35%,29.9%,33.16%,32.99%,35.23%,32.12%
neutral,14.95%,13.4%,21.24%,14.43%,8.81%,13.47%
disagree,2.06%,3.09%,5.7%,5.67%,4.15%,1.04%
strongly_disagree,2.58%,1.55%,6.22%,3.09%,3.11%,1.04%
na,0%,0%,1.04%,0%,0%,0%
responses,194.,194.,193.,194.,193.,193.
