,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60%,50%,60%,50%,40%,50%
agree,30%,40%,30%,50%,50%,30%
neutral,10%,10%,10%,0%,10%,20%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
