,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,26.67%,20%,46.67%,26.67%,26.67%,26.67%
agree,46.67%,20%,40%,33.33%,13.33%,13.33%
neutral,6.67%,20%,6.67%,26.67%,40%,40%
disagree,6.67%,13.33%,6.67%,13.33%,6.67%,20%
strongly_disagree,13.33%,26.67%,0%,0%,13.33%,0%
na,0%,0%,0%,0%,0%,0%
responses,15.,15.,15.,15.,15.,15.
