,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,90%,80%,90%,80%,80%,80%
agree,0%,10%,0%,0%,10%,0%
neutral,0%,0%,0%,0%,0%,10%
disagree,0%,0%,0%,10%,0%,0%
strongly_disagree,10%,10%,10%,10%,10%,10%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
