,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,20.75%,22.43%,27.1%,21.7%,22.43%,20.56%
agree,38.68%,46.73%,37.38%,30.19%,37.38%,41.12%
neutral,20.75%,19.63%,20.56%,21.7%,18.69%,26.17%
disagree,12.26%,8.41%,1.87%,17.92%,14.02%,9.35%
strongly_disagree,6.6%,2.8%,1.87%,8.49%,7.48%,2.8%
na,0.94%,0%,11.21%,0%,0%,0%
responses,106.,107.,107.,106.,107.,107.
