,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,41.38%,41.38%,44.83%,44.83%,46.43%,51.72%
agree,44.83%,37.93%,44.83%,41.38%,39.29%,34.48%
neutral,13.79%,17.24%,10.34%,13.79%,10.71%,13.79%
disagree,0%,3.45%,0%,0%,3.57%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,29.,29.,29.,29.,28.,29.
