,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,48.84%,30.23%,51.16%,27.91%,44.19%,23.26%
agree,34.88%,46.51%,34.88%,48.84%,37.21%,41.86%
neutral,11.63%,13.95%,9.3%,13.95%,11.63%,25.58%
disagree,4.65%,9.3%,2.33%,6.98%,4.65%,9.3%
strongly_disagree,0%,0%,0%,2.33%,2.33%,0%
na,0%,0%,2.33%,0%,0%,0%
responses,43.,43.,43.,43.,43.,43.
