,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30.36%,37.5%,42.86%,32.14%,39.29%,33.93%
agree,41.07%,30.36%,28.57%,32.14%,21.43%,32.14%
neutral,16.07%,25%,25%,26.79%,30.36%,21.43%
disagree,10.71%,5.36%,3.57%,7.14%,7.14%,12.5%
strongly_disagree,1.79%,1.79%,0%,1.79%,1.79%,0%
na,0%,0%,0%,0%,0%,0%
responses,56.,56.,56.,56.,56.,56.
