,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,33.33%,40%,33.33%,26.67%,26.67%,40%
agree,20%,26.67%,33.33%,60%,33.33%,40%
neutral,20%,13.33%,26.67%,13.33%,20%,13.33%
disagree,20%,20%,6.67%,0%,20%,6.67%
strongly_disagree,6.67%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,15.,15.,15.,15.,15.,15.
