,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,31.91%,77.36%,32.61%,58.93%,62.5%,67.27%
agree,4.26%,22.64%,0%,39.29%,35.71%,30.91%
neutral,8.51%,0%,10.87%,0%,1.79%,1.82%
disagree,0%,0%,0%,1.79%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,55.32%,0%,56.52%,0%,0%,0%
responses,47.,53.,46.,56.,56.,55.
