,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,51.35%,48.65%,51.35%,35.14%,48.65%,40.54%
agree,37.84%,32.43%,43.24%,45.95%,40.54%,27.03%
neutral,8.11%,16.22%,5.41%,8.11%,10.81%,24.32%
disagree,2.7%,2.7%,0%,8.11%,0%,8.11%
strongly_disagree,0%,0%,0%,2.7%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,37.,37.,37.,37.,37.,37.
