,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,47.62%,57.14%,57.14%,52.38%,38.1%,57.14%
agree,33.33%,33.33%,23.81%,33.33%,33.33%,38.1%
neutral,9.52%,0%,4.76%,9.52%,0%,0%
disagree,9.52%,9.52%,9.52%,0%,14.29%,4.76%
strongly_disagree,0%,0%,0%,4.76%,14.29%,0%
na,0%,0%,4.76%,0%,0%,0%
responses,21.,21.,21.,21.,21.,21.
