,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,70%,60%,70%,70%,70%,60%
agree,20%,20%,30%,30%,30%,20%
neutral,10%,20%,0%,0%,0%,0%
disagree,0%,0%,0%,0%,0%,20%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
