,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,76.92%,69.23%,76.92%,69.23%,76.92%,76.92%
agree,15.38%,15.38%,15.38%,23.08%,15.38%,15.38%
neutral,0%,0%,7.69%,7.69%,0%,0%
disagree,7.69%,15.38%,0%,0%,7.69%,0%
strongly_disagree,0%,0%,0%,0%,0%,7.69%
na,0%,0%,0%,0%,0%,0%
responses,13.,13.,13.,13.,13.,13.
