,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,50%,25%,50%,25%,37.5%,12.5%
agree,12.5%,25%,37.5%,50%,37.5%,12.5%
neutral,25%,37.5%,0%,12.5%,12.5%,25%
disagree,0%,0%,0%,0%,0%,25%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,12.5%,12.5%,12.5%,12.5%,12.5%,25%
responses,8.,8.,8.,8.,8.,8.
