,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,63.89%,61.11%,75%,63.89%,63.89%,58.82%
agree,25%,25%,11.11%,27.78%,16.67%,23.53%
neutral,11.11%,13.89%,11.11%,8.33%,16.67%,17.65%
disagree,0%,0%,0%,0%,2.78%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,2.78%,0%,0%,0%
responses,36.,36.,36.,36.,36.,34.
