,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,15.62%,15.47%,15.25%,13.13%,19.48%,15.27%
agree,20.77%,24.23%,24.17%,28.14%,32.9%,20.17%
neutral,31.52%,25.55%,32.23%,17.89%,20.78%,21.61%
disagree,10.32%,12.7%,8.35%,19.77%,13.28%,14.27%
strongly_disagree,14.47%,19.56%,10.79%,19.34%,12.12%,26.66%
na,7.31%,2.48%,9.21%,1.73%,1.44%,2.02%
responses,698.,685.,695.,693.,693.,694.
