,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30%,40%,30%,10%,30%,20%
agree,40%,50%,70%,50%,30%,50%
neutral,20%,0%,0%,30%,20%,20%
disagree,10%,10%,0%,10%,10%,10%
strongly_disagree,0%,0%,0%,0%,10%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
