,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,100%,85.71%,100%,83.33%,71.43%,66.67%
agree,0%,14.29%,0%,0%,28.57%,33.33%
neutral,0%,0%,0%,0%,0%,0%
disagree,0%,0%,0%,16.67%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,7.,7.,6.,6.,7.,6.
