,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,73.53%,76.47%,52.94%,58.82%,55.88%,73.53%
agree,23.53%,23.53%,35.29%,35.29%,38.24%,23.53%
neutral,2.94%,0%,11.76%,5.88%,5.88%,2.94%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,34.,34.,34.,34.,34.,34.
