,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40.74%,40.74%,32%,44.44%,29.63%,48.15%
agree,37.04%,40.74%,24%,44.44%,40.74%,44.44%
neutral,18.52%,14.81%,28%,11.11%,11.11%,7.41%
disagree,3.7%,3.7%,4%,0%,11.11%,0%
strongly_disagree,0%,0%,8%,0%,7.41%,0%
na,0%,0%,4%,0%,0%,0%
responses,27.,27.,25.,27.,27.,27.
