,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,39.13%,43.48%,54.55%,43.48%,43.48%,39.13%
agree,34.78%,34.78%,27.27%,30.43%,34.78%,34.78%
neutral,17.39%,13.04%,13.64%,13.04%,13.04%,17.39%
disagree,0%,0%,0%,4.35%,0%,0%
strongly_disagree,8.7%,8.7%,4.55%,8.7%,8.7%,8.7%
na,0%,0%,0%,0%,0%,0%
responses,23.,23.,22.,23.,23.,23.
