,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,57.14%,57.14%,57.14%,61.9%,57.14%,61.9%
agree,33.33%,28.57%,33.33%,23.81%,28.57%,19.05%
neutral,4.76%,9.52%,4.76%,4.76%,4.76%,14.29%
disagree,0%,0%,0%,4.76%,4.76%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,4.76%,4.76%,4.76%,4.76%,4.76%,4.76%
responses,21.,21.,21.,21.,21.,21.
