,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40%,43.33%,37.93%,36.67%,31.03%,33.33%
agree,33.33%,26.67%,41.38%,33.33%,41.38%,50%
neutral,20%,23.33%,17.24%,20%,17.24%,13.33%
disagree,3.33%,3.33%,0%,3.33%,0%,0%
strongly_disagree,3.33%,3.33%,3.45%,6.67%,10.34%,3.33%
na,0%,0%,0%,0%,0%,0%
responses,30.,30.,29.,30.,29.,30.
