,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,78.57%,78.57%,78.57%,60.71%,78.57%,71.43%
agree,17.86%,17.86%,17.86%,25%,17.86%,14.29%
neutral,3.57%,3.57%,3.57%,14.29%,3.57%,7.14%
disagree,0%,0%,0%,0%,0%,3.57%
strongly_disagree,0%,0%,0%,0%,0%,3.57%
na,0%,0%,0%,0%,0%,0%
responses,28.,28.,28.,28.,28.,28.
