,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60%,50%,77.78%,70%,70%,50%
agree,10%,10%,0%,10%,10%,20%
neutral,20%,30%,11.11%,20%,10%,30%
disagree,10%,10%,11.11%,0%,10%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,9.,10.,10.,10.
