,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,10%,30%,20%,10%,10%,60%
agree,40%,50%,50%,70%,70%,30%
neutral,30%,20%,10%,0%,10%,10%
disagree,20%,0%,20%,20%,10%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
