,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30.23%,34.88%,34.88%,32.56%,35.71%,23.26%
agree,37.21%,39.53%,32.56%,44.19%,33.33%,39.53%
neutral,11.63%,11.63%,18.6%,13.95%,19.05%,23.26%
disagree,11.63%,9.3%,6.98%,4.65%,9.52%,9.3%
strongly_disagree,6.98%,2.33%,0%,2.33%,0%,2.33%
na,2.33%,2.33%,6.98%,2.33%,2.38%,2.33%
responses,43.,43.,43.,43.,42.,43.
