,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,46.67%,53.33%,55.17%,53.33%,43.33%,46.67%
agree,36.67%,20%,37.93%,40%,30%,16.67%
neutral,10%,23.33%,6.9%,6.67%,16.67%,26.67%
disagree,3.33%,3.33%,0%,0%,10%,10%
strongly_disagree,3.33%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,30.,30.,29.,30.,30.,30.
