,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,52.94%,47.06%,47.06%,58.82%,58.82%,41.18%
agree,29.41%,23.53%,35.29%,23.53%,17.65%,35.29%
neutral,11.76%,20.59%,17.65%,14.71%,20.59%,14.71%
disagree,0%,2.94%,0%,0%,0%,0%
strongly_disagree,5.88%,2.94%,0%,2.94%,2.94%,5.88%
na,0%,2.94%,0%,0%,0%,2.94%
responses,34.,34.,34.,34.,34.,34.
