,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,75%,76.19%,75%,76.19%,71.43%
agree,23.81%,18.75%,19.05%,15%,19.05%,23.81%
neutral,9.52%,6.25%,4.76%,10%,4.76%,4.76%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,21.,16.,21.,20.,21.,21.
