,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,56.67%,43.33%,60%,53.33%,66.67%,46.67%
agree,30%,30%,30%,33.33%,30%,30%
neutral,6.67%,16.67%,3.33%,10%,3.33%,16.67%
disagree,3.33%,6.67%,0%,0%,0%,3.33%
strongly_disagree,3.33%,3.33%,3.33%,3.33%,0%,3.33%
na,0%,0%,3.33%,0%,0%,0%
responses,30.,30.,30.,30.,30.,30.
