,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,73.21%,60.71%,83.64%,67.86%,67.86%,53.57%
agree,25%,28.57%,14.55%,23.21%,26.79%,39.29%
neutral,1.79%,7.14%,1.82%,7.14%,1.79%,5.36%
disagree,0%,3.57%,0%,0%,3.57%,1.79%
strongly_disagree,0%,0%,0%,1.79%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,56.,56.,55.,56.,56.,56.
