,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,23.53%,23.53%,52.94%,23.53%,25%,17.65%
agree,52.94%,58.82%,41.18%,41.18%,31.25%,52.94%
neutral,11.76%,11.76%,5.88%,17.65%,25%,29.41%
disagree,5.88%,5.88%,0%,11.76%,18.75%,0%
strongly_disagree,5.88%,0%,0%,5.88%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,17.,17.,17.,17.,16.,17.
