,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,76.67%,66.67%,70%,53.33%,65.52%,56.67%
agree,20%,20%,26.67%,26.67%,34.48%,20%
neutral,3.33%,10%,3.33%,16.67%,0%,13.33%
disagree,0%,3.33%,0%,3.33%,0%,3.33%
strongly_disagree,0%,0%,0%,0%,0%,6.67%
na,0%,0%,0%,0%,0%,0%
responses,30.,30.,30.,30.,29.,30.
