,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,18.75%,12.5%,31.25%,18.75%,18.75%,12.5%
agree,31.25%,31.25%,37.5%,31.25%,43.75%,25%
neutral,12.5%,18.75%,18.75%,18.75%,25%,12.5%
disagree,25%,18.75%,12.5%,12.5%,6.25%,43.75%
strongly_disagree,12.5%,18.75%,0%,18.75%,6.25%,6.25%
na,0%,0%,0%,0%,0%,0%
responses,16.,16.,16.,16.,16.,16.
