,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30%,40%,60%,40%,30%,30%
agree,60%,50%,20%,60%,50%,50%
neutral,0%,0%,20%,0%,10%,20%
disagree,10%,10%,0%,0%,10%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
