,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,17.24%,48.28%,25.93%,30%,16.67%,53.33%
agree,27.59%,37.93%,44.44%,30%,23.33%,40%
neutral,20.69%,6.9%,11.11%,20%,40%,6.67%
disagree,13.79%,0%,3.7%,20%,13.33%,0%
strongly_disagree,6.9%,0%,0%,0%,6.67%,0%
na,13.79%,6.9%,14.81%,0%,0%,0%
responses,29.,29.,27.,30.,30.,30.
