,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,31.82%,31.82%,40.91%,22.73%,50%,36.36%
agree,31.82%,31.82%,18.18%,40.91%,18.18%,27.27%
neutral,27.27%,27.27%,22.73%,22.73%,18.18%,27.27%
disagree,4.55%,9.09%,13.64%,9.09%,9.09%,4.55%
strongly_disagree,4.55%,0%,4.55%,4.55%,4.55%,4.55%
na,0%,0%,0%,0%,0%,0%
responses,22.,22.,22.,22.,22.,22.
