,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,42.25%,29.58%,42.25%,38.03%,50%,28.17%
agree,30.99%,29.58%,33.8%,40.85%,35.71%,26.76%
neutral,16.9%,22.54%,18.31%,15.49%,11.43%,23.94%
disagree,7.04%,15.49%,1.41%,4.23%,1.43%,14.08%
strongly_disagree,2.82%,2.82%,0%,1.41%,1.43%,7.04%
na,0%,0%,4.23%,0%,0%,0%
responses,71.,71.,71.,71.,70.,71.
