,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30%,45%,40%,35%,35%,45%
agree,50%,40%,40%,50%,35%,45%
neutral,20%,10%,20%,10%,20%,5%
disagree,0%,5%,0%,5%,10%,0%
strongly_disagree,0%,0%,0%,0%,0%,5%
na,0%,0%,0%,0%,0%,0%
responses,20.,20.,20.,20.,20.,20.
